flex,fsr1,fsr2,fsr3,pitch,roll,label
0,14.05,0.00,17.90,-25.06,21.43,Standing
0,14.90,0.00,18.20,-25.04,21.44,Standing
0,15.64,0.00,18.44,-25.03,21.42,Standing
0,16.27,1.39,18.69,-25.02,21.34,Standing
0,16.60,2.32,18.82,-25.01,21.29,Standing
0,15.88,0.00,18.43,-25.01,21.21,Standing
0,15.72,0.00,18.26,-25.02,21.21,Standing
0,15.60,0.00,18.12,-25.03,21.16,Standing
0,15.52,0.00,18.02,-25.02,21.12,Standing
0,15.30,0.00,17.75,-25.02,21.11,Standing
0,15.65,0.00,17.70,-25.01,21.12,Standing
0,16.29,0.00,18.08,-25.01,21.12,Standing
0,16.15,0.00,18.05,-25.01,21.10,Standing
0,15.60,0.00,17.78,-25.03,21.08,Standing
0,15.45,0.00,17.72,-25.04,21.12,Standing
0,14.76,0.00,17.67,-25.05,21.13,Standing
0,14.81,0.00,17.64,-25.05,21.09,Standing
0,14.92,0.00,17.75,-25.05,21.06,Standing
0,15.69,0.00,18.13,-25.05,21.08,Standing
0,15.61,0.00,18.13,-25.06,21.07,Standing
0,16.11,0.07,18.46,-25.07,21.10,Standing
0,15.73,0.00,18.10,-25.07,21.05,Standing
0,15.59,0.00,18.00,-25.08,21.12,Standing
0,15.46,0.00,17.92,-25.07,21.12,Standing
0,15.38,0.00,17.87,-25.08,21.12,Standing
0,15.34,0.00,17.93,-25.08,21.10,Standing
0,15.39,0.00,18.01,-25.09,21.19,Standing
0,15.93,0.00,18.35,-25.10,21.17,Standing
0,16.34,0.68,18.58,-25.12,21.14,Standing
0,15.94,0.00,18.34,-25.13,21.11,Standing
0,15.71,0.00,18.20,-25.15,21.31,Standing
0,15.29,0.00,18.11,-25.16,21.32,Standing
0,14.87,0.00,18.00,-25.17,21.29,Standing
0,15.25,0.45,18.29,-25.18,21.26,Standing
0,15.47,2.04,18.67,-25.19,21.23,Standing
0,15.65,2.97,18.84,-25.22,21.15,Standing
0,15.75,3.72,18.95,-25.24,21.14,Standing
0,14.82,1.44,18.69,-25.27,21.07,Standing
0,14.43,0.32,18.52,-25.27,21.10,Standing
0,14.03,0.00,18.51,-25.29,21.09,Standing
0,13.71,0.00,18.34,-25.28,21.05,Standing
0,13.26,0.00,18.19,-25.29,21.01,Standing
0,12.83,0.00,18.35,-25.31,21.01,Standing
0,13.43,0.00,18.57,-25.33,20.99,Standing
0,13.97,0.00,18.78,-25.36,20.93,Standing
0,14.48,1.63,18.93,-25.38,20.92,Standing
0,14.15,0.10,18.68,-25.38,21.06,Standing
0,13.61,0.00,18.44,-25.39,21.07,Standing
0,13.40,0.00,18.34,-25.40,21.05,Standing
0,12.57,0.00,18.12,-25.41,21.04,Standing
0,13.07,0.00,18.44,-25.41,21.03,Standing
0,13.47,0.68,18.65,-25.43,21.01,Standing
0,13.78,1.89,18.81,-25.45,20.99,Standing
0,14.04,3.79,18.95,-25.46,20.95,Standing
0,13.20,1.13,18.54,-25.47,21.07,Standing
0,12.92,0.13,18.34,-25.48,21.03,Standing
0,12.61,0.00,18.19,-25.50,21.02,Standing
0,12.45,0.00,18.26,-25.51,21.01,Standing
0,12.95,1.22,18.51,-25.51,21.10,Standing
0,13.21,2.32,18.72,-25.53,21.06,Standing
0,13.40,3.53,18.94,-25.52,20.99,Standing
0,13.03,2.33,18.66,-25.53,20.95,Standing
0,12.65,0.93,18.52,-25.54,21.04,Standing
0,12.53,0.00,18.38,-25.55,21.05,Standing
0,12.63,0.00,18.32,-25.57,21.02,Standing
0,12.50,0.00,18.31,-25.59,20.99,Standing
0,13.33,0.27,18.47,-25.61,21.00,Standing
0,13.97,1.53,18.69,-25.62,20.95,Standing
0,14.54,2.73,18.88,-25.60,20.94,Standing
0,14.91,3.53,18.98,-25.63,20.89,Standing
0,14.18,2.06,18.69,-25.67,21.02,Standing
0,13.98,0.81,18.48,-25.68,21.08,Standing
0,13.81,0.00,18.35,-25.68,21.06,Standing
0,13.65,0.00,18.12,-25.69,21.03,Standing
0,14.27,0.00,18.41,-25.67,21.12,Standing
0,14.71,1.74,18.68,-25.66,21.09,Standing
0,15.04,2.80,18.85,-25.67,21.03,Standing
0,14.45,0.33,18.49,-25.68,21.02,Standing
0,13.83,0.00,18.36,-25.67,21.11,Standing
0,13.64,0.00,18.24,-25.68,21.14,Standing
0,13.63,0.00,18.16,-25.67,21.12,Standing
0,13.80,0.00,17.78,-25.65,21.11,Standing
0,14.28,0.00,18.13,-25.63,21.12,Standing
0,14.67,0.00,18.41,-25.61,21.06,Standing
0,14.93,0.74,18.63,-25.59,21.05,Standing
0,15.38,2.87,18.86,-25.58,20.99,Standing
0,14.71,0.39,18.55,-25.54,21.16,Standing
0,14.49,0.00,18.36,-25.53,21.18,Standing
0,14.06,0.00,18.26,-25.52,21.15,Standing
0,13.62,0.00,18.10,-25.50,21.19,Standing
0,14.13,0.00,18.41,-25.48,21.24,Standing
0,14.58,1.38,18.68,-25.46,21.21,Standing
0,14.69,2.55,18.85,-25.44,21.14,Standing
0,14.62,2.28,18.81,-25.43,21.11,Standing
0,14.36,0.99,18.83,-25.42,21.19,Standing
0,14.15,0.02,18.63,-25.42,21.21,Standing
0,13.94,0.00,18.53,-25.42,21.19,Standing
0,13.60,0.00,18.39,-25.42,21.17,Standing
0,14.13,0.11,18.63,-25.41,21.25,Standing
0,14.63,1.87,18.82,-25.42,21.16,Standing
0,14.93,3.04,19.03,-25.41,21.13,Standing
0,14.42,0.86,18.61,-25.39,21.08,Standing
0,13.72,0.00,18.30,-25.39,21.19,Standing
0,13.60,0.00,18.23,-25.38,21.20,Standing
0,13.46,0.00,18.20,-25.38,21.17,Standing
0,13.11,0.00,18.26,-25.37,21.14,Standing
0,12.88,0.00,18.09,-25.35,21.20,Standing
0,13.58,0.00,18.43,-25.34,21.19,Standing
0,14.17,0.97,18.66,-25.33,21.14,Standing
0,13.82,0.00,18.42,-25.32,21.14,Standing
0,13.68,0.00,18.38,-25.27,21.34,Standing
0,13.57,0.00,18.13,-25.25,21.37,Standing
0,13.48,0.00,18.11,-25.23,21.34,Standing
0,14.10,0.00,18.41,-25.20,21.32,Standing
0,14.58,0.77,18.69,-25.17,21.30,Standing
0,14.98,2.06,18.86,-25.15,21.25,Standing
0,15.32,3.43,18.95,-25.13,21.23,Standing
0,14.64,0.60,18.89,-25.11,21.17,Standing
0,14.29,0.00,18.70,-25.12,21.23,Standing
0,14.05,0.00,18.51,-25.10,21.29,Standing
0,13.88,0.00,18.45,-25.07,21.29,Standing
0,14.00,0.00,18.49,-25.05,21.26,Standing
0,14.50,0.14,18.75,-25.03,21.26,Standing
0,14.18,0.00,18.60,-25.00,21.23,Standing
0,14.60,0.77,18.81,-24.98,21.22,Standing
0,13.95,0.00,18.16,-25.02,21.21,Standing
0,13.89,0.00,18.08,-25.06,21.21,Standing
0,13.69,0.00,18.07,-25.08,21.13,Standing
0,13.63,0.00,18.01,-25.09,21.03,Standing
0,13.63,0.00,18.09,-25.09,20.95,Standing
0,13.62,0.00,18.06,-25.08,20.95,Standing
0,14.16,0.00,18.39,-25.09,20.89,Standing
0,14.01,0.00,18.33,-25.09,20.84,Standing
0,14.41,0.00,18.57,-25.11,20.78,Standing
0,14.12,0.00,18.41,-25.11,20.85,Standing
0,13.86,0.00,18.34,-25.11,20.82,Standing
0,13.56,0.00,18.28,-25.09,20.75,Standing
0,13.22,0.00,18.02,-25.07,20.71,Standing
0,13.53,0.00,18.43,-25.02,20.73,Standing
0,13.50,0.00,18.39,-24.98,20.73,Standing
0,13.85,0.00,18.65,-24.95,20.79,Standing
0,13.50,0.00,18.32,-24.91,20.82,Standing
0,13.03,0.00,18.12,-24.89,20.90,Standing
0,12.72,0.00,17.99,-24.86,20.93,Standing
0,12.58,0.00,17.94,-24.83,20.93,Standing
0,12.20,0.00,17.67,-24.80,20.92,Standing
0,12.65,0.00,18.03,-24.79,21.02,Standing
0,12.99,0.00,18.31,-24.76,21.00,Standing
0,13.25,0.00,18.55,-24.75,20.93,Standing
0,12.70,0.00,18.28,-24.75,20.91,Standing
0,12.34,0.00,18.37,-24.75,20.96,Standing
0,11.97,0.00,18.25,-24.76,20.97,Standing
0,11.80,0.00,18.10,-24.77,20.95,Standing
0,11.40,0.00,17.86,-24.78,20.91,Standing
0,11.99,0.00,18.16,-24.79,20.95,Standing
0,12.51,0.00,18.45,-24.80,20.87,Standing
0,12.88,0.00,18.62,-24.80,20.84,Standing
0,13.18,0.77,18.80,-24.80,20.78,Standing
0,12.73,0.00,18.56,-24.78,21.04,Standing
0,12.41,0.00,18.34,-24.79,21.05,Standing
0,12.34,0.00,18.16,-24.78,21.01,Standing
0,12.75,0.00,18.40,-24.77,20.98,Standing
0,13.08,0.31,18.60,-24.78,20.98,Standing
0,13.41,1.56,18.70,-24.79,20.94,Standing
0,13.82,2.36,18.83,-24.81,20.87,Standing
0,13.02,0.00,18.38,-24.83,20.85,Standing
0,12.66,0.00,18.22,-24.84,20.87,Standing
0,12.29,0.00,18.07,-24.84,20.89,Standing
0,12.07,0.00,17.91,-24.85,20.86,Standing
0,11.71,0.00,17.68,-24.86,20.83,Standing
0,12.24,0.00,18.07,-24.86,20.86,Standing
0,12.39,0.00,18.36,-24.88,20.90,Standing
0,12.79,0.76,18.56,-24.87,20.88,Standing
0,11.91,0.00,18.22,-24.89,20.86,Standing
0,11.32,0.00,18.14,-24.90,20.88,Standing
0,11.31,0.00,18.03,-24.89,20.90,Standing
0,11.16,0.00,17.96,-24.88,20.89,Standing
0,11.22,0.00,17.76,-24.88,20.88,Standing
0,11.97,0.00,18.14,-24.87,20.97,Standing
0,11.79,0.00,18.13,-24.87,20.96,Standing
0,12.44,0.50,18.39,-24.87,20.94,Standing
0,11.83,0.00,17.99,-24.88,20.93,Standing
0,11.74,0.00,17.88,-24.89,21.06,Standing
0,11.97,0.00,17.83,-24.91,21.03,Standing
0,11.87,0.00,17.78,-24.92,20.99,Standing
0,12.47,0.00,18.10,-24.94,20.96,Standing
0,12.31,0.00,18.16,-24.95,20.93,Standing
0,12.82,0.00,18.40,-24.95,20.89,Standing
0,12.59,0.00,18.36,-24.97,20.84,Standing
0,12.34,0.00,18.03,-24.99,20.81,Standing
0,12.25,0.00,17.95,-24.99,21.00,Standing
0,12.09,0.00,17.92,-25.01,21.01,Standing
0,11.97,0.00,17.90,-25.03,21.04,Standing
0,12.15,0.00,18.09,-25.02,21.03,Standing
0,12.70,0.00,18.35,-25.04,20.99,Standing
0,12.28,0.00,18.33,-25.08,20.91,Standing
0,12.82,0.22,18.59,-25.08,20.94,Standing
0,12.06,0.00,18.13,-25.11,20.88,Standing
0,11.95,0.00,18.02,-25.10,21.03,Standing
0,11.84,0.00,17.93,-25.09,21.07,Standing
0,12.05,0.00,17.65,-25.08,21.08,Standing
0,11.92,0.00,17.55,-25.09,21.10,Standing
0,11.96,0.00,17.68,-25.08,21.10,Standing
0,12.56,0.36,18.03,-25.08,21.15,Standing
0,12.10,0.00,17.79,-25.07,21.11,Standing
0,11.81,0.00,17.74,-25.07,21.10,Standing
0,11.62,0.00,17.77,-25.06,21.20,Standing
0,11.44,0.00,17.72,-25.05,21.22,Standing
0,11.26,0.00,17.75,-25.05,21.19,Standing
0,11.44,0.00,17.52,-25.06,21.16,Standing
0,11.57,0.00,17.90,-25.08,21.17,Standing
0,11.79,0.17,18.22,-25.08,21.15,Standing
0,12.31,1.74,18.46,-25.10,21.13,Standing
0,11.67,0.19,18.25,-25.11,21.08,Standing
0,11.36,0.00,18.12,-25.11,21.18,Standing
0,11.18,0.00,18.02,-25.13,21.20,Standing
0,10.78,0.00,17.70,-25.14,21.19,Standing
0,10.79,0.00,17.67,-25.15,21.16,Standing
0,11.50,0.00,18.08,-25.14,21.18,Standing
0,12.02,0.58,18.36,-25.14,21.15,Standing
0,12.45,1.77,18.57,-25.16,21.08,Standing
0,11.62,0.00,18.20,-25.18,21.05,Standing
0,11.44,0.00,18.21,-25.20,21.05,Standing
0,11.23,0.00,18.10,-25.21,21.06,Standing
0,11.09,0.00,18.05,-25.22,21.05,Standing
0,10.84,0.00,17.85,-25.22,21.05,Standing
0,11.53,0.00,18.23,-25.22,21.04,Standing
0,12.03,0.48,18.47,-25.25,21.04,Standing
0,12.44,1.76,18.71,-25.25,21.04,Standing
0,12.88,2.82,18.86,-25.24,21.00,Standing
0,12.74,1.79,18.61,-25.22,21.18,Standing
0,12.52,0.60,18.42,-25.22,21.22,Standing
0,12.42,0.00,18.30,-25.22,21.23,Standing
0,12.20,0.00,17.97,-25.21,21.22,Standing
0,12.81,0.25,18.27,-25.19,21.27,Standing
0,12.32,0.00,18.44,-25.17,21.24,Standing
0,12.92,1.63,18.65,-25.13,21.21,Standing
0,12.44,0.00,18.32,-25.09,21.19,Standing
0,12.22,0.00,18.11,-25.07,21.24,Standing
0,12.18,0.00,18.00,-25.03,21.21,Standing
0,12.22,0.00,17.89,-24.99,21.18,Standing
0,11.74,0.00,17.67,-24.98,21.14,Standing
0,12.40,0.00,17.68,-25.02,21.22,Standing
0,12.91,0.34,17.73,-25.07,21.14,Standing
0,12.46,0.00,17.41,-25.11,21.10,Standing
0,12.57,0.00,17.27,-25.23,21.09,Standing
0,11.87,0.00,16.91,-25.35,21.25,Standing
0,11.31,0.00,16.79,-25.37,21.24,Standing
0,10.82,0.00,16.72,-25.42,21.19,Standing
0,11.07,0.00,17.04,-25.52,21.15,Standing
0,10.93,0.84,17.27,-25.66,21.13,Standing
0,10.90,0.88,17.33,-25.78,21.09,Standing
0,11.27,1.07,17.71,-25.90,21.06,Standing
0,9.96,0.00,17.30,-26.09,20.98,Standing
0,9.67,0.00,17.24,-26.24,21.03,Standing
0,9.37,0.00,17.20,-26.40,20.93,Standing
0,9.23,0.00,17.32,-26.55,20.84,Standing
0,9.79,0.00,17.60,-26.67,20.76,Standing
0,10.19,0.00,17.57,-26.76,20.68,Standing
0,10.56,0.00,17.62,-26.85,20.57,Standing
0,10.14,0.00,17.25,-26.95,20.55,Standing
0,9.34,0.00,16.77,-27.07,20.55,Standing
0,9.62,0.00,16.31,-27.15,20.64,Standing
0,9.69,0.00,16.07,-27.21,20.72,Standing
0,9.75,0.00,16.12,-27.21,20.77,Standing
0,10.00,0.00,16.46,-27.22,20.82,Standing
0,10.66,0.00,16.78,-27.21,20.96,Standing
0,10.45,0.00,16.59,-27.19,21.04,Standing
0,10.92,0.00,16.75,-27.18,21.14,Standing
0,10.50,0.00,16.28,-27.11,21.25,Standing
0,10.15,0.00,15.88,-27.06,21.46,Standing
0,9.79,0.00,15.74,-27.03,21.68,Standing
0,9.32,0.00,15.33,-27.00,21.82,Standing
0,9.03,0.00,15.10,-26.97,21.86,Standing
0,9.64,0.00,15.49,-26.91,21.87,Standing
0,10.13,0.00,15.76,-26.86,21.77,Standing
0,10.52,0.00,15.99,-26.80,21.62,Standing
0,10.54,0.00,16.16,-26.78,21.56,Standing
0,10.11,0.00,15.96,-26.70,21.67,Standing
0,9.81,0.00,15.80,-26.63,21.68,Standing
0,9.54,0.00,15.73,-26.56,21.66,Standing
0,8.95,0.00,15.52,-26.49,21.66,Standing
0,9.41,0.00,15.78,-26.44,21.72,Standing
0,9.05,0.00,15.65,-26.40,21.76,Standing
0,9.51,0.00,15.92,-26.36,21.81,Standing
0,9.53,0.00,15.71,-26.29,21.83,Standing
0,8.80,0.00,15.57,-26.23,21.99,Standing
0,8.49,0.00,15.48,-26.18,22.02,Standing
0,8.24,0.00,15.45,-26.13,22.06,Standing
0,8.05,0.00,15.34,-26.09,22.06,Standing
0,8.04,0.00,15.51,-26.08,22.18,Standing
0,8.38,0.00,15.93,-26.06,22.17,Standing
0,8.50,0.00,16.14,-26.04,22.17,Standing
0,7.66,0.00,15.94,-26.01,22.14,Standing
0,7.95,0.00,15.77,-25.97,22.15,Standing
0,8.50,0.00,15.52,-25.95,22.16,Standing
0,9.22,0.00,15.32,-25.87,22.16,Standing
0,9.21,0.00,15.02,-25.81,22.18,Standing
0,9.79,0.00,15.40,-25.77,22.20,Standing
0,10.37,0.00,15.65,-25.80,22.17,Standing
0,11.28,0.00,15.95,-25.88,22.23,Standing
0,11.76,0.00,16.13,-25.90,22.23,Standing
0,11.65,0.00,15.96,-25.82,22.34,Standing
0,11.68,0.00,15.78,-25.71,22.29,Standing
0,11.61,0.00,15.71,-25.62,22.21,Standing
0,11.71,0.00,15.65,-25.57,22.15,Standing
0,11.94,0.00,15.25,-25.53,22.25,Standing
0,12.59,0.00,15.69,-25.48,22.37,Standing
0,13.25,0.00,15.98,-25.44,22.44,Standing
0,13.11,0.00,15.78,-25.41,22.45,Standing
0,12.83,0.00,15.67,-25.35,22.51,Standing
0,12.84,0.00,15.62,-25.30,22.52,Standing
0,12.97,0.00,15.55,-25.28,22.49,Standing
0,12.35,0.00,15.09,-25.27,22.47,Standing
0,13.33,0.00,15.48,-25.25,22.48,Standing
0,14.01,0.00,15.78,-25.21,22.45,Standing
0,14.55,0.00,16.04,-25.16,22.42,Standing
0,15.07,0.00,16.28,-25.13,22.35,Standing
0,14.57,0.00,16.06,-25.12,22.44,Standing
0,14.41,0.00,15.89,-25.10,22.42,Standing
0,14.10,0.00,15.94,-25.10,22.37,Standing
0,13.90,0.00,15.61,-25.11,22.32,Standing
0,14.55,0.00,15.95,-25.12,22.35,Standing
0,15.06,0.00,16.24,-25.13,22.30,Standing
0,15.46,0.00,16.42,-25.15,22.22,Standing
0,15.40,0.00,16.34,-25.16,22.20,Standing
0,15.10,0.00,16.10,-25.16,22.47,Standing
0,13.94,0.00,15.86,-25.16,22.49,Standing
0,14.33,0.00,15.78,-25.17,22.47,Standing
0,14.27,0.00,15.62,-25.20,22.45,Standing
0,14.59,0.00,16.05,-25.23,22.43,Standing
0,15.15,0.00,16.31,-25.26,22.36,Standing
0,15.58,0.00,16.50,-25.29,22.32,Standing
0,14.91,0.00,16.11,-25.29,22.24,Standing
0,14.80,0.00,15.98,-25.28,22.28,Standing
0,14.69,0.00,15.86,-25.29,22.30,Standing
0,14.62,0.00,15.80,-25.30,22.29,Standing
0,14.11,0.00,15.91,-25.30,22.27,Standing
0,14.64,0.00,16.00,-25.32,22.29,Standing
0,15.19,0.00,16.26,-25.30,22.26,Standing
0,16.02,0.00,16.46,-25.29,22.20,Standing
0,15.18,0.00,16.07,-25.27,22.16,Standing
0,15.19,0.00,15.95,-25.25,22.31,Standing
0,14.97,0.00,15.88,-25.27,22.31,Standing
0,14.79,0.00,15.79,-25.30,22.29,Standing
0,14.80,0.00,15.79,-25.29,22.26,Standing
0,15.31,0.00,16.08,-25.28,22.25,Standing
0,15.18,0.00,16.02,-25.27,22.20,Standing
0,15.68,0.00,16.30,-25.22,22.13,Standing
0,15.59,0.00,16.22,-25.19,22.07,Standing
0,15.30,0.00,16.05,-25.14,22.16,Standing
0,15.10,0.00,15.97,-25.14,22.14,Standing
0,14.95,0.00,15.89,-25.16,22.15,Standing
0,15.46,0.00,16.21,-25.17,22.16,Standing
0,15.44,0.00,16.17,-25.13,22.18,Standing
0,15.83,0.00,16.43,-25.09,22.15,Standing
0,14.66,0.00,16.28,-25.06,22.11,Standing
0,14.70,0.00,16.23,-25.03,22.09,Standing
0,14.59,0.00,16.10,-25.00,22.21,Standing
0,14.52,0.00,15.97,-25.02,22.20,Standing
0,14.48,0.00,15.90,-25.03,22.20,Standing
0,14.61,0.00,15.88,-25.05,22.17,Standing
0,15.23,0.00,16.18,-25.07,22.18,Standing
0,15.27,0.00,16.16,-25.07,22.14,Standing
0,15.71,0.00,16.42,-25.07,22.11,Standing
0,15.44,0.00,16.32,-25.07,22.09,Standing
0,15.28,0.00,16.18,-25.06,22.19,Standing
0,15.12,0.00,16.02,-25.07,22.18,Standing
0,15.01,0.00,15.95,-25.06,22.18,Standing
0,15.49,0.00,16.27,-25.07,22.12,Standing
0,14.91,0.00,16.24,-25.10,22.10,Standing
0,15.41,0.00,16.47,-25.11,22.09,Standing
0,15.80,0.00,16.64,-25.10,22.05,Standing
0,15.60,0.00,16.43,-25.10,22.02,Standing
0,15.42,0.00,16.28,-25.10,22.12,Standing
0,15.18,0.00,16.12,-25.11,22.15,Standing
0,14.76,0.00,16.01,-25.14,22.14,Standing
0,15.10,0.00,15.63,-25.16,22.13,Standing
0,15.61,0.00,15.99,-25.17,22.11,Standing
0,15.83,0.00,15.63,-25.17,22.11,Standing
0,16.17,0.00,15.99,-25.14,22.14,Standing
0,14.82,0.00,15.72,-25.11,22.15,Standing
0,14.80,0.00,15.66,-25.10,22.28,Standing
0,14.76,0.00,15.62,-25.10,22.27,Standing
0,14.81,0.00,15.60,-25.11,22.26,Standing
0,15.57,0.00,15.93,-25.13,22.25,Standing
0,16.02,0.00,16.24,-25.13,22.23,Standing
0,16.36,0.00,16.49,-25.09,22.21,Standing
0,16.52,0.00,16.67,-25.03,22.23,Standing
0,16.67,0.00,16.81,-24.96,22.21,Standing
0,16.07,0.00,16.47,-24.87,22.41,Standing
0,15.60,0.00,16.20,-24.79,22.47,Standing
0,15.35,0.00,16.06,-24.80,22.49,Standing
0,14.42,0.00,15.76,-24.82,22.51,Standing
0,15.05,0.00,16.02,-24.84,22.57,Standing
0,15.43,0.00,16.26,-24.87,22.56,Standing
0,15.77,0.00,16.50,-24.89,22.50,Standing
0,15.47,0.00,16.41,-24.88,22.46,Standing
0,15.16,0.00,16.34,-24.87,22.56,Standing
0,14.89,0.00,16.10,-24.87,22.53,Standing
0,14.80,0.00,16.11,-24.88,22.50,Standing
0,14.22,0.00,15.74,-24.91,22.48,Standing
0,14.82,0.00,16.08,-24.93,22.51,Standing
0,15.47,0.00,16.35,-24.95,22.53,Standing
0,15.55,0.00,16.37,-24.97,22.48,Standing
0,14.92,0.00,15.94,-24.99,22.47,Standing
0,14.67,0.00,15.84,-25.00,22.45,Standing
0,14.54,0.00,15.78,-25.02,22.46,Standing
0,14.48,0.00,15.80,-25.04,22.43,Standing
0,14.20,0.00,15.55,-25.05,22.41,Standing
0,14.82,0.00,15.96,-25.09,22.46,Standing
0,14.89,0.00,15.58,-25.12,22.43,Standing
0,15.34,0.00,15.95,-25.15,22.41,Standing
0,15.30,0.00,16.04,-25.19,22.34,Standing
0,14.96,0.00,15.92,-25.22,22.40,Standing
0,14.52,0.00,15.79,-25.28,22.36,Standing
0,13.78,0.00,15.73,-25.36,22.29,Standing
0,12.19,0.00,15.53,-25.43,22.25,Standing
0,12.18,0.00,16.13,-25.48,22.19,Standing
0,12.23,0.00,16.71,-25.54,22.21,Standing
0,11.67,0.00,16.47,-25.60,22.16,Standing
0,10.89,0.00,16.63,-25.63,22.17,Standing
0,10.10,0.00,16.79,-25.63,22.31,Standing
0,9.47,0.00,16.95,-25.63,22.34,Standing
0,8.99,0.00,17.04,-25.65,22.36,Standing
0,8.83,0.00,17.21,-25.69,22.38,Standing
0,9.18,0.00,17.64,-25.72,22.40,Standing
0,9.43,0.00,17.95,-25.73,22.39,Standing
0,9.53,0.00,18.18,-25.74,22.35,Standing
0,8.82,0.00,18.09,-25.72,22.27,Standing
0,8.09,0.00,17.73,-25.70,22.40,Standing
0,7.74,0.00,17.67,-25.66,22.41,Standing
0,7.75,0.00,17.63,-25.64,22.39,Standing
0,8.52,0.00,17.99,-25.62,22.38,Standing
0,9.19,0.00,18.24,-25.59,22.41,Standing
0,9.72,0.00,18.45,-25.58,22.37,Standing
0,10.17,0.20,18.68,-25.55,22.30,Standing
0,9.82,0.00,18.47,-25.50,22.24,Standing
0,9.70,0.00,18.28,-25.44,22.30,Standing
0,9.59,0.00,18.11,-25.39,22.25,Standing
0,9.53,0.00,17.97,-25.37,22.23,Standing
0,9.41,0.00,17.91,-25.34,22.20,Standing
0,10.15,0.00,18.16,-25.32,22.24,Standing
0,10.82,0.00,18.42,-25.25,22.23,Standing
0,11.30,0.00,18.60,-25.21,22.24,Standing
0,10.67,0.00,18.16,-25.16,22.20,Standing
0,10.51,0.00,18.06,-25.10,22.33,Standing
0,10.40,0.00,17.94,-25.07,22.35,Standing
0,10.37,0.00,17.88,-25.05,22.32,Standing
0,10.48,0.00,17.83,-25.01,22.30,Standing
0,11.31,0.00,18.14,-24.96,22.32,Standing
0,10.63,0.00,17.92,-24.89,22.30,Standing
0,11.57,0.00,17.78,-24.83,22.29,Standing
0,10.62,0.00,17.01,-24.75,22.27,Standing
0,10.60,0.00,16.92,-24.71,22.44,Standing
0,11.02,0.00,16.59,-24.65,22.43,Standing
0,11.42,0.00,16.45,-24.59,22.41,Standing
0,12.44,0.00,16.69,-24.54,22.41,Standing
0,13.22,0.00,16.89,-24.59,22.42,Standing
0,13.85,0.00,17.07,-24.60,22.38,Standing
0,14.41,0.00,17.20,-24.57,22.35,Standing
0,14.04,0.00,16.72,-24.51,22.24,Standing
0,13.91,0.00,16.51,-24.47,22.23,Standing
0,13.43,0.00,16.39,-24.47,22.21,Standing
0,13.46,0.00,16.29,-24.48,22.21,Standing
0,13.46,0.00,16.35,-24.50,22.25,Standing
0,14.05,0.00,16.58,-24.52,22.38,Standing
0,14.51,0.00,16.76,-24.52,22.35,Standing
0,14.88,0.00,16.90,-24.51,22.26,Standing
0,14.50,0.00,16.64,-24.50,22.20,Standing
0,14.22,0.00,16.50,-24.49,22.28,Standing
0,13.75,0.00,16.29,-24.51,22.31,Standing
0,13.69,0.00,16.25,-24.54,22.28,Standing
0,13.57,0.00,15.98,-24.56,22.28,Standing
0,14.07,0.00,16.28,-24.56,22.34,Standing
0,14.55,0.00,16.58,-24.59,22.34,Standing
0,14.58,0.00,16.46,-24.61,22.30,Standing
0,13.99,0.00,16.15,-24.61,22.30,Standing
0,13.82,0.00,16.07,-24.59,22.44,Standing
0,13.72,0.00,16.01,-24.61,22.47,Standing
0,13.75,0.00,15.97,-24.61,22.47,Standing
0,14.45,0.00,16.33,-24.60,22.46,Standing
0,14.94,0.00,16.57,-24.62,22.48,Standing
0,13.64,0.00,16.53,-24.63,22.45,Standing
0,14.28,0.00,16.78,-24.65,22.41,Standing
0,13.86,0.00,16.38,-24.64,22.34,Standing
0,13.81,0.00,16.26,-24.63,22.45,Standing
0,13.76,0.00,16.13,-24.64,22.43,Standing
0,13.43,0.00,15.81,-24.66,22.42,Standing
0,14.22,0.00,16.21,-24.69,22.42,Standing
0,13.45,0.00,16.31,-24.71,22.40,Standing
0,14.12,0.00,16.61,-24.72,22.39,Standing
0,14.68,0.00,16.79,-24.72,22.32,Standing
0,14.71,0.00,16.64,-24.71,22.26,Standing
0,14.48,0.00,16.47,-24.70,22.35,Standing
0,14.30,0.00,16.38,-24.72,22.34,Standing
0,14.18,0.00,16.23,-24.72,22.31,Standing
0,14.70,0.00,16.48,-24.74,22.29,Standing
0,15.15,0.00,16.69,-24.74,22.27,Standing
0,15.53,0.00,16.89,-24.76,22.20,Standing
0,15.68,0.50,17.05,-24.76,22.16,Standing
0,14.84,0.00,16.58,-24.75,22.17,Standing
0,14.50,0.00,16.37,-24.74,22.19,Standing
0,14.33,0.00,16.25,-24.73,22.21,Standing
0,14.28,0.00,16.18,-24.72,22.22,Standing
0,13.93,0.00,15.88,-24.72,22.21,Standing
0,14.37,0.00,16.21,-24.71,22.25,Standing
0,14.36,0.00,16.05,-24.68,22.23,Standing
0,14.90,0.00,16.26,-24.67,22.23,Standing
0,14.41,0.00,16.03,-24.66,22.20,Standing
0,14.19,0.00,15.92,-24.62,22.27,Standing
0,14.10,0.00,15.77,-24.61,22.30,Standing
0,14.13,0.00,15.79,-24.59,22.28,Standing
0,13.84,0.00,15.97,-24.59,22.25,Standing
0,14.55,0.00,16.21,-24.58,22.31,Standing
0,15.06,0.00,16.47,-24.58,22.31,Standing
0,15.74,0.00,16.73,-24.58,22.30,Standing
