flex,fsr1,fsr2,fsr3,pitch,roll,label
0,0.13,0.00,17.41,-28.95,40.42,Walking
0,1.21,0.00,17.72,-28.97,40.75,Walking
0,1.58,0.00,17.92,-28.94,40.99,Walking
0,2.09,0.00,18.05,-28.86,41.21,Walking
0,1.63,0.00,17.78,-28.80,41.72,Walking
0,0.00,0.00,17.33,-28.79,41.98,Walking
0,0.00,0.00,17.20,-28.77,42.20,Walking
0,0.00,0.00,17.17,-28.80,42.58,Walking
0,0.00,0.00,17.29,-29.03,43.61,Walking
0,0.00,0.00,17.39,-29.11,44.25,Walking
0,0.41,0.00,17.42,-29.22,45.03,Walking
0,0.00,0.00,16.95,-29.37,45.74,Walking
0,0.00,0.00,16.59,-29.63,46.21,Walking
0,0.00,0.00,16.66,-29.87,46.57,Walking
0,0.00,0.00,16.66,-30.07,47.27,Walking
0,0.00,0.00,16.33,-30.64,48.38,Walking
0,0.00,0.00,16.65,-30.08,49.53,Walking
0,0.00,0.00,16.55,-29.41,49.93,Walking
0,0.00,0.00,16.62,-28.21,49.99,Walking
0,0.00,0.00,15.63,-26.21,49.98,Walking
0,0.00,0.00,15.23,-24.12,50.57,Walking
0,0.00,0.00,14.72,-22.17,51.39,Walking
0,0.00,0.00,13.94,-19.83,51.50,Walking
0,0.00,0.00,13.49,-16.80,51.12,Walking
0,0.00,0.00,13.49,-13.35,50.38,Walking
0,0.00,0.00,13.66,-9.28,49.50,Walking
5,0.00,0.00,13.70,-5.46,48.96,Walking
11,0.00,0.00,13.04,-2.05,49.19,Walking
61,0.00,0.00,12.97,1.34,50.18,Walking
129,0.00,0.00,12.96,4.85,50.97,Walking
189,0.00,0.00,12.52,8.09,51.05,Walking
290,0.00,0.00,12.04,11.08,50.74,Walking
379,0.00,0.00,12.59,13.94,49.89,Walking
462,0.00,0.00,12.63,16.59,48.72,Walking
545,0.00,0.00,12.98,18.83,47.37,Walking
618,0.00,0.00,13.15,20.83,45.90,Walking
680,0.00,0.00,12.49,23.13,44.94,Walking
728,0.00,0.00,12.33,24.94,44.03,Walking
762,0.00,0.00,12.20,26.63,43.03,Walking
764,0.00,0.00,11.78,28.06,42.09,Walking
758,0.00,0.00,11.60,29.02,41.30,Walking
757,0.00,0.00,11.62,29.71,40.63,Walking
699,0.00,0.00,11.75,30.07,39.99,Walking
626,0.00,0.00,12.08,29.99,39.41,Walking
546,0.00,0.00,11.98,29.54,38.95,Walking
478,0.00,0.00,12.12,28.72,38.45,Walking
411,0.00,0.00,12.19,27.60,37.82,Walking
341,0.00,0.00,12.03,26.03,36.96,Walking
273,0.00,0.00,12.19,23.84,35.86,Walking
218,0.00,0.00,12.52,21.63,34.59,Walking
174,0.00,0.00,12.35,19.28,33.20,Walking
139,0.00,0.00,11.98,17.07,31.68,Walking
111,0.00,0.00,12.02,14.79,30.27,Walking
89,0.00,0.00,12.29,12.51,29.07,Walking
71,0.00,0.00,12.47,10.60,28.41,Walking
57,0.00,0.00,12.31,8.98,28.62,Walking
45,0.00,0.00,13.04,7.14,29.11,Walking
36,0.00,0.00,13.62,5.23,29.53,Walking
29,0.00,0.00,13.78,2.39,30.17,Walking
23,0.00,0.00,13.83,-1.06,30.63,Walking
18,0.00,0.00,13.67,-3.78,31.91,Walking
15,0.00,0.00,13.76,-5.20,33.80,Walking
12,0.00,0.00,13.49,-6.55,35.29,Walking
9,0.00,0.00,13.09,-8.36,36.02,Walking
7,0.00,0.00,13.20,-11.16,35.08,Walking
6,0.00,0.00,13.53,-13.06,33.58,Walking
4,0.00,0.00,13.63,-12.73,33.22,Walking
3,0.00,0.00,13.24,-13.17,33.15,Walking
3,0.00,0.00,13.29,-14.67,33.40,Walking
2,0.00,0.00,13.53,-15.93,33.88,Walking
2,0.00,0.00,13.64,-17.19,34.30,Walking
1,0.00,0.00,13.64,-18.76,34.64,Walking
1,0.00,0.00,14.03,-20.20,34.83,Walking
1,0.00,0.00,13.89,-21.12,34.75,Walking
0,0.00,0.00,13.89,-21.72,34.58,Walking
0,0.00,0.00,13.94,-22.32,34.81,Walking
0,0.00,0.00,14.23,-23.22,35.81,Walking
0,0.00,0.00,14.36,-24.23,36.92,Walking
0,0.00,0.00,14.47,-25.02,37.65,Walking
0,0.00,0.00,14.62,-25.74,38.03,Walking
0,0.00,0.00,15.28,-26.39,38.27,Walking
0,0.00,0.00,15.84,-26.77,38.28,Walking
0,0.00,0.00,16.32,-27.00,38.23,Walking
0,0.00,0.00,16.23,-27.16,38.33,Walking
0,0.00,0.00,16.21,-27.27,38.80,Walking
0,0.00,0.00,16.16,-27.30,39.35,Walking
0,0.00,0.00,16.15,-27.41,39.96,Walking
0,0.00,0.00,16.31,-27.61,40.49,Walking
0,0.00,0.00,16.66,-27.71,40.83,Walking
0,0.00,0.00,16.66,-27.74,40.97,Walking
0,0.00,0.00,16.91,-27.75,40.93,Walking
0,0.00,0.00,16.86,-27.71,40.81,Walking
0,0.00,0.00,16.76,-27.63,41.06,Walking
0,0.00,0.00,16.54,-27.74,41.48,Walking
0,0.00,0.00,16.27,-27.98,41.86,Walking
0,0.00,0.00,15.90,-28.04,42.23,Walking
0,0.00,0.00,15.51,-27.99,42.53,Walking
0,0.00,0.00,15.67,-28.13,42.79,Walking
0,0.00,0.00,15.94,-28.33,43.01,Walking
0,0.00,0.00,15.78,-28.21,43.47,Walking
0,0.00,0.00,15.48,-28.02,44.39,Walking
0,0.00,0.00,15.00,-28.21,44.92,Walking
0,0.00,0.00,14.26,-28.58,45.32,Walking
0,0.00,0.00,13.74,-28.91,45.51,Walking
0,0.00,0.00,13.81,-29.24,45.53,Walking
0,0.00,0.00,13.74,-29.71,45.61,Walking
0,0.00,0.00,14.17,-30.35,46.11,Walking
0,0.00,0.00,14.45,-30.08,46.57,Walking
0,0.00,0.00,13.79,-30.08,47.29,Walking
0,0.00,0.00,13.62,-29.27,47.63,Walking
0,0.00,0.00,13.23,-27.84,47.55,Walking
0,0.00,0.00,13.01,-25.87,47.10,Walking
0,0.00,0.00,13.15,-23.49,46.36,Walking
0,0.00,0.00,12.86,-21.42,46.07,Walking
0,0.00,0.00,12.99,-19.32,46.16,Walking
0,0.00,0.00,12.71,-16.77,46.24,Walking
0,0.00,0.00,12.50,-13.67,45.93,Walking
0,0.00,0.00,12.05,-10.46,44.97,Walking
0,0.00,0.00,11.49,-7.12,44.11,Walking
15,0.00,0.00,11.15,-4.08,43.56,Walking
76,0.00,0.00,11.25,-0.65,43.48,Walking
134,0.00,0.00,11.64,2.51,43.48,Walking
205,0.00,0.00,11.88,5.75,43.52,Walking
279,0.00,0.00,12.20,8.69,43.38,Walking
356,0.00,0.00,12.33,11.82,43.40,Walking
425,0.00,0.00,11.91,14.50,43.08,Walking
493,0.00,0.00,11.70,17.00,42.38,Walking
546,0.00,0.00,11.83,19.48,41.35,Walking
604,0.00,0.00,11.56,22.22,40.08,Walking
675,0.00,0.00,11.95,24.42,38.80,Walking
726,0.00,0.00,12.28,26.32,37.72,Walking
734,0.00,0.00,11.80,28.02,36.87,Walking
746,0.00,0.00,11.68,29.83,35.75,Walking
767,0.00,0.00,11.35,31.38,34.44,Walking
776,0.00,0.00,11.38,32.71,33.20,Walking
752,0.00,0.00,11.12,33.88,32.07,Walking
738,0.00,0.00,11.93,34.85,30.72,Walking
729,0.00,0.00,12.52,35.69,29.13,Walking
719,0.00,0.00,13.00,36.24,27.61,Walking
690,0.00,0.00,13.11,36.30,26.32,Walking
647,0.00,0.00,12.83,35.59,25.45,Walking
574,0.00,0.00,12.47,34.05,25.04,Walking
478,0.00,0.00,12.50,31.87,25.09,Walking
416,0.00,0.00,12.03,28.82,25.07,Walking
361,0.00,0.00,12.38,25.43,24.68,Walking
299,0.00,0.00,12.63,22.11,24.18,Walking
239,0.00,0.00,12.33,18.81,23.47,Walking
191,0.00,0.00,12.20,16.32,22.81,Walking
153,0.00,0.00,12.24,14.41,21.97,Walking
122,0.00,0.00,12.13,12.60,20.97,Walking
98,0.00,0.00,12.24,10.86,20.46,Walking
78,0.00,0.00,12.25,9.26,20.48,Walking
62,0.00,0.00,13.18,7.53,21.18,Walking
50,0.00,0.00,13.20,5.09,23.31,Walking
40,0.00,0.00,13.51,1.79,25.87,Walking
32,0.00,0.00,13.62,-1.19,28.11,Walking
25,0.00,0.00,13.67,-3.46,30.38,Walking
20,0.00,0.00,13.92,-5.17,31.32,Walking
16,0.00,0.00,13.72,-6.74,31.07,Walking
13,0.00,0.00,13.47,-8.22,30.11,Walking
10,0.00,0.00,13.44,-9.38,29.65,Walking
8,0.00,0.00,13.76,-10.26,29.53,Walking
6,0.00,0.00,13.90,-11.14,29.58,Walking
5,0.00,0.00,13.69,-12.39,30.20,Walking
4,0.00,0.00,13.60,-14.13,31.53,Walking
3,0.00,0.00,13.57,-16.07,32.75,Walking
2,0.00,0.00,13.76,-17.46,33.50,Walking
2,0.00,0.00,13.58,-18.30,33.67,Walking
1,0.00,0.00,13.96,-19.18,33.30,Walking
1,0.00,0.00,14.18,-20.17,32.49,Walking
1,0.00,0.00,14.79,-20.98,31.46,Walking
0,0.00,0.00,15.29,-21.43,30.87,Walking
0,0.00,0.00,15.39,-22.01,31.56,Walking
0,0.00,0.00,15.10,-22.76,32.68,Walking
0,0.00,0.00,15.20,-23.42,33.80,Walking
0,0.00,0.00,15.10,-23.91,34.70,Walking
0,0.00,0.00,15.54,-24.33,35.37,Walking
0,0.00,0.00,15.69,-24.61,35.59,Walking
0,0.00,0.00,15.92,-24.72,35.62,Walking
0,0.00,0.00,15.72,-24.75,35.78,Walking
0,0.00,0.00,15.71,-24.95,36.20,Walking
0,0.00,0.00,15.52,-25.02,36.73,Walking
0,0.00,0.00,15.52,-25.11,37.40,Walking
0,0.00,0.00,15.39,-25.27,38.17,Walking
0,0.00,0.00,15.71,-25.29,39.02,Walking
0,0.00,0.00,16.04,-25.37,39.49,Walking
0,0.00,0.00,16.03,-25.53,39.70,Walking
0,0.00,0.00,15.96,-25.53,39.83,Walking
0,0.00,0.00,16.11,-25.48,40.33,Walking
0,0.00,0.00,15.94,-25.37,40.89,Walking
0,0.00,0.00,15.71,-25.31,41.64,Walking
0,0.00,0.00,15.37,-25.25,42.62,Walking
0,0.00,0.00,15.32,-25.24,43.75,Walking
0,0.00,0.00,15.00,-25.36,44.32,Walking
0,0.00,0.00,15.68,-25.42,44.80,Walking
0,0.00,0.00,15.66,-25.41,45.21,Walking
0,0.00,0.00,15.88,-25.49,45.78,Walking
0,0.00,0.00,15.39,-25.78,46.42,Walking
0,0.00,0.00,15.01,-26.30,46.90,Walking
0,0.00,0.00,15.18,-26.67,47.00,Walking
0,0.00,0.00,15.77,-26.99,46.85,Walking
0,0.00,0.00,16.28,-27.44,46.89,Walking
0,0.00,0.00,16.48,-27.90,47.04,Walking
0,0.00,0.00,16.28,-28.75,47.81,Walking
0,0.00,0.00,15.89,-28.94,48.54,Walking
0,0.00,0.00,15.52,-29.15,49.07,Walking
0,0.00,0.00,15.01,-29.20,49.28,Walking
0,0.00,0.00,14.81,-28.69,49.43,Walking
0,0.00,0.00,14.83,-28.31,49.37,Walking
0,0.00,0.00,14.06,-27.89,49.07,Walking
0,0.00,0.00,14.08,-27.23,48.94,Walking
0,0.00,0.00,13.58,-26.38,48.95,Walking
0,0.00,0.00,13.15,-24.94,49.43,Walking
0,0.00,0.00,12.63,-23.09,49.59,Walking
0,0.00,0.00,12.44,-20.92,49.29,Walking
0,0.00,0.00,11.97,-18.56,48.72,Walking
0,0.00,0.00,12.43,-15.85,48.07,Walking
0,0.00,0.00,12.56,-12.99,47.01,Walking
9,0.00,0.00,12.38,-9.95,45.87,Walking
10,0.00,0.00,11.75,-6.90,44.95,Walking
42,0.00,0.00,11.66,-3.58,44.95,Walking
77,0.00,0.00,11.59,-0.44,45.48,Walking
120,0.00,0.00,11.33,2.61,46.20,Walking
167,0.00,0.00,11.33,5.70,46.63,Walking
227,0.00,0.00,11.78,8.97,46.96,Walking
294,0.00,0.00,12.10,11.91,46.90,Walking
392,0.00,0.00,12.19,14.94,46.24,Walking
478,0.00,0.00,12.32,17.98,45.05,Walking
527,0.00,0.00,11.96,21.53,43.92,Walking
568,0.00,0.00,11.57,24.42,42.69,Walking
616,0.00,0.00,11.36,26.94,41.62,Walking
644,0.00,0.00,11.56,29.23,40.75,Walking
691,0.00,0.00,11.84,31.55,40.00,Walking
747,0.00,0.00,12.18,33.42,39.19,Walking
790,0.00,0.00,12.53,35.21,38.50,Walking
798,0.00,0.00,12.21,36.57,37.85,Walking
785,0.00,0.00,12.19,37.76,37.05,Walking
735,0.00,0.00,12.26,38.66,36.06,Walking
709,0.00,0.00,12.14,39.22,34.98,Walking
678,0.00,0.00,12.19,39.36,33.96,Walking
648,0.00,0.00,12.76,38.88,33.04,Walking
601,0.00,0.00,13.02,37.92,32.04,Walking
527,0.00,0.00,13.14,36.45,31.03,Walking
469,0.00,0.00,12.67,34.64,29.98,Walking
395,0.00,0.00,12.47,32.27,28.77,Walking
316,0.00,0.00,11.93,29.68,27.40,Walking
253,0.00,0.00,11.27,26.69,25.90,Walking
202,0.00,0.00,10.56,23.48,24.71,Walking
161,0.00,0.00,10.56,20.83,24.11,Walking
129,0.00,0.00,11.01,18.64,24.05,Walking
103,0.00,0.00,11.43,16.47,24.85,Walking
82,0.00,0.00,11.76,14.00,25.53,Walking
66,0.00,0.00,11.74,11.33,25.30,Walking
53,0.00,0.00,11.64,10.00,25.15,Walking
42,0.00,0.00,11.83,8.96,25.31,Walking
33,0.00,0.00,12.05,7.77,25.54,Walking
27,0.00,0.00,12.08,5.80,26.09,Walking
21,0.00,0.00,12.51,2.76,27.15,Walking
17,0.00,0.00,12.66,-0.70,28.15,Walking
13,0.00,0.00,12.41,-2.68,29.60,Walking
11,0.00,0.00,12.26,-2.60,31.14,Walking
8,0.00,0.00,11.67,-2.53,31.62,Walking
7,0.00,0.00,11.57,-3.38,31.13,Walking
5,0.00,0.00,11.59,-4.64,30.79,Walking
4,0.00,0.00,12.14,-5.14,31.03,Walking
3,0.00,0.00,12.33,-5.42,31.15,Walking
2,0.00,0.00,12.20,-6.53,31.30,Walking
2,0.00,0.00,11.55,-7.50,31.56,Walking
1,0.00,0.00,11.37,-7.97,31.79,Walking
1,0.00,0.00,11.60,-8.36,31.92,Walking
1,0.00,0.00,11.73,-8.81,32.00,Walking
0,0.00,0.00,11.95,-9.14,32.11,Walking
0,0.00,0.00,12.55,-9.84,32.54,Walking
0,0.00,0.00,12.91,-11.16,32.99,Walking
0,0.00,0.00,12.88,-12.72,33.31,Walking
0,0.00,0.00,13.02,-14.59,33.39,Walking
0,0.00,0.00,13.37,-16.88,33.40,Walking
0,0.00,0.00,13.60,-18.43,33.12,Walking
0,0.00,0.00,13.60,-19.44,32.90,Walking
0,0.00,0.00,13.50,-20.53,33.04,Walking
0,0.00,0.00,14.18,-21.54,33.46,Walking
0,0.00,0.00,14.76,-22.14,33.91,Walking
0,0.00,0.00,14.99,-22.73,34.46,Walking
0,0.00,0.00,14.88,-23.31,35.03,Walking
0,0.00,0.00,14.82,-23.96,35.61,Walking
0,0.00,0.00,14.89,-24.36,36.03,Walking
0,0.00,0.00,14.97,-24.49,36.34,Walking
0,0.00,0.00,15.29,-24.70,36.74,Walking
0,0.00,0.00,15.76,-24.96,37.35,Walking
0,0.00,0.00,16.09,-25.21,37.84,Walking
0,0.00,0.00,16.34,-25.51,38.39,Walking
0,0.00,0.00,15.94,-25.79,38.81,Walking
0,0.00,0.00,15.53,-26.10,39.38,Walking
0,0.00,0.00,15.52,-26.30,39.84,Walking
0,0.00,0.00,15.51,-26.40,40.22,Walking
0,0.00,0.00,15.83,-26.44,40.62,Walking
0,0.00,0.00,16.11,-26.49,41.08,Walking
0,0.00,0.00,16.07,-26.48,41.44,Walking
0,0.00,0.00,15.83,-26.45,41.65,Walking
0,0.00,0.00,15.30,-26.50,41.76,Walking
0,0.00,0.00,15.31,-26.65,41.92,Walking
0,0.00,0.00,15.23,-26.86,42.41,Walking
0,0.00,0.00,15.12,-27.34,43.19,Walking
0,0.00,0.00,14.43,-27.82,44.02,Walking
0,0.00,0.00,14.73,-28.20,44.74,Walking
0,0.00,0.00,14.46,-28.66,45.03,Walking
0,0.00,0.00,14.98,-28.91,45.11,Walking
0,0.00,0.00,14.66,-29.15,45.25,Walking
0,0.00,0.00,14.58,-28.93,45.42,Walking
0,0.00,0.00,14.36,-28.49,45.32,Walking
0,0.00,0.00,14.26,-28.12,45.30,Walking
0,0.00,0.00,14.13,-27.75,45.57,Walking
0,0.00,0.00,14.42,-27.41,46.28,Walking
0,0.00,0.00,14.65,-27.03,46.72,Walking
0,0.00,0.00,14.84,-26.44,47.04,Walking
0,0.00,0.00,14.15,-25.56,47.33,Walking
0,0.00,0.00,13.78,-24.05,47.46,Walking
0,0.00,0.00,13.30,-22.23,46.98,Walking
0,0.00,0.00,13.13,-19.91,46.18,Walking
0,0.00,0.00,12.66,-16.97,45.31,Walking
0,0.00,0.00,12.73,-13.45,44.63,Walking
0,0.00,0.00,12.65,-10.17,43.78,Walking
12,0.00,0.00,12.36,-6.61,42.81,Walking
39,0.00,0.00,12.38,-3.57,41.63,Walking
63,0.00,0.00,11.76,-0.07,41.32,Walking
105,0.00,0.00,11.54,3.15,41.51,Walking
151,0.00,0.00,11.41,6.14,41.63,Walking
215,0.00,0.00,10.73,9.34,41.88,Walking
303,0.00,0.00,11.32,12.68,42.03,Walking
403,0.00,0.00,11.50,16.13,41.67,Walking
487,0.00,0.00,11.73,19.28,40.92,Walking
560,0.00,0.00,11.91,22.24,40.07,Walking
589,0.00,0.00,11.61,25.32,38.97,Walking
637,0.00,0.00,11.54,27.86,37.81,Walking
677,0.00,0.00,11.51,30.11,36.77,Walking
715,0.00,0.00,11.39,32.04,35.79,Walking
763,0.00,0.00,11.88,33.87,34.92,Walking
806,0.00,0.00,12.38,35.13,34.04,Walking
808,0.00,0.00,12.47,36.15,33.02,Walking
780,0.00,0.00,12.17,36.97,31.98,Walking
764,0.00,0.00,12.07,37.67,31.01,Walking
720,0.00,0.00,12.24,37.95,29.93,Walking
678,0.00,0.00,12.03,37.71,28.75,Walking
606,0.00,0.00,11.76,37.07,27.67,Walking
572,0.00,0.00,12.38,35.94,26.92,Walking
517,0.00,0.00,12.55,34.29,26.52,Walking
477,0.00,0.00,12.95,32.37,26.21,Walking
408,0.00,0.00,12.47,30.22,25.86,Walking
326,0.00,0.00,12.16,27.55,25.46,Walking
261,0.00,0.00,11.84,24.83,24.95,Walking
209,0.00,0.00,11.57,22.12,24.28,Walking
167,0.00,0.00,11.53,19.62,23.61,Walking
133,0.00,0.00,11.30,17.08,23.16,Walking
107,0.00,0.00,12.07,14.55,22.87,Walking
85,0.00,0.00,12.69,12.23,22.63,Walking
68,0.00,0.00,13.10,10.17,22.80,Walking
54,0.00,0.00,13.32,7.80,23.73,Walking
43,0.00,0.00,13.39,5.47,24.93,Walking
35,0.00,0.00,13.23,2.92,27.09,Walking
28,0.00,0.00,12.92,-0.64,29.00,Walking
22,0.00,0.00,13.09,-4.47,30.32,Walking
17,0.00,0.00,12.78,-6.45,31.42,Walking
14,0.00,0.00,12.79,-7.07,32.33,Walking
11,0.00,0.00,12.42,-7.24,31.95,Walking
9,0.00,0.00,11.74,-7.80,31.34,Walking
7,0.00,0.00,11.41,-9.73,30.71,Walking
5,0.00,0.00,10.88,-10.79,30.07,Walking
4,0.00,0.00,10.63,-10.72,29.45,Walking
3,0.00,0.00,11.07,-11.24,29.04,Walking
3,0.00,0.00,11.88,-12.97,29.62,Walking
2,0.00,0.00,12.26,-14.53,30.76,Walking
1,0.00,0.00,12.73,-15.69,31.61,Walking
1,0.00,0.00,12.81,-16.75,32.06,Walking
1,0.00,0.00,12.56,-17.58,32.30,Walking
0,0.00,0.00,12.85,-18.48,32.46,Walking
0,0.00,0.00,12.90,-19.24,32.50,Walking
0,0.00,0.00,13.67,-19.72,32.84,Walking
0,0.00,0.00,14.35,-20.23,33.57,Walking
0,0.00,0.00,14.94,-21.05,34.58,Walking
0,0.00,0.00,15.43,-21.86,35.37,Walking
0,0.00,0.00,15.36,-22.57,36.08,Walking
0,0.00,0.00,15.25,-23.11,36.27,Walking
0,0.00,0.00,15.36,-23.38,36.14,Walking
0,0.00,0.00,15.32,-23.60,36.01,Walking
0,0.00,0.00,15.66,-23.98,36.40,Walking
0,0.00,0.00,15.96,-24.32,37.03,Walking
0,0.00,0.00,16.11,-24.53,37.80,Walking
0,0.00,0.00,15.76,-24.69,38.72,Walking
0,0.00,0.00,15.64,-24.89,39.56,Walking
0,0.00,0.00,15.60,-25.05,40.08,Walking
0,0.00,0.00,15.69,-25.13,40.29,Walking
0,0.00,0.00,15.61,-25.15,40.34,Walking
0,0.00,0.00,16.08,-24.95,40.72,Walking
0,0.00,0.00,16.36,-24.74,40.98,Walking
0,0.00,0.00,16.71,-24.71,41.44,Walking
0,0.00,0.00,16.61,-24.61,42.05,Walking
0,0.00,0.00,16.41,-24.60,42.86,Walking
0,0.00,0.00,16.02,-24.60,43.38,Walking
0,0.00,0.00,15.97,-24.62,43.66,Walking
0,0.00,0.00,15.80,-24.72,43.77,Walking
0,0.00,0.00,16.24,-24.99,43.91,Walking
0,0.00,0.00,16.61,-25.34,43.89,Walking
0,0.00,0.00,16.57,-25.62,43.94,Walking
0,0.00,0.00,16.29,-25.77,44.27,Walking
0,0.00,0.00,15.81,-26.16,44.96,Walking
0,0.00,0.00,15.55,-26.42,45.51,Walking
0,0.00,0.00,15.53,-26.75,46.04,Walking
0,0.00,0.00,15.33,-27.04,45.94,Walking
0,0.00,0.00,15.75,-27.30,45.51,Walking
0,0.00,0.00,15.95,-27.59,44.99,Walking
0,0.00,0.00,15.87,-28.00,44.91,Walking
0,0.00,0.00,15.80,-28.87,45.39,Walking
0,0.00,0.00,15.53,-28.72,46.26,Walking
0,0.00,0.00,15.22,-28.85,46.81,Walking
0,0.00,0.00,14.97,-28.47,47.04,Walking
0,0.00,0.00,14.63,-27.16,47.17,Walking
0,0.00,0.00,14.40,-24.97,46.94,Walking
0,0.00,0.00,14.27,-22.22,46.00,Walking
0,0.00,0.00,14.44,-19.83,45.44,Walking
0,0.00,0.00,14.35,-18.08,45.53,Walking
0,0.00,0.00,14.12,-15.73,45.52,Walking
0,0.00,0.00,13.94,-13.18,44.68,Walking
0,0.00,0.00,13.65,-10.35,43.50,Walking
1,0.00,0.00,13.03,-7.55,42.54,Walking
44,0.00,0.00,13.16,-4.40,42.47,Walking
100,0.00,0.00,13.35,-1.75,42.64,Walking
155,0.00,0.00,13.32,0.85,42.81,Walking
215,0.00,0.00,13.60,3.86,42.92,Walking
248,0.00,0.00,13.22,7.49,42.85,Walking
294,0.00,0.00,12.88,10.60,42.72,Walking
323,0.00,0.00,12.83,13.68,42.58,Walking
376,0.00,0.00,12.53,16.83,41.97,Walking
460,0.00,0.00,12.55,20.26,41.23,Walking
516,0.00,0.00,12.37,23.37,40.35,Walking
579,0.00,0.00,12.75,26.33,39.41,Walking
595,0.00,0.00,12.64,28.90,38.59,Walking
646,0.00,0.00,12.37,31.39,38.07,Walking
691,0.00,0.00,11.67,33.10,37.33,Walking
728,0.00,0.00,11.02,34.29,36.52,Walking
765,0.00,0.00,11.15,34.97,35.88,Walking
798,0.00,0.00,11.69,35.36,35.34,Walking
791,0.00,0.00,11.83,35.19,34.85,Walking
754,0.00,0.00,12.31,34.65,34.22,Walking
699,0.00,0.00,12.05,33.77,33.41,Walking
608,0.00,0.00,12.18,32.15,32.43,Walking
534,0.00,0.00,11.81,30.16,31.42,Walking
445,0.00,0.00,11.78,27.82,30.65,Walking
364,0.00,0.00,11.64,25.09,30.16,Walking
302,0.00,0.00,12.10,22.27,29.67,Walking
245,0.00,0.00,12.23,19.39,28.98,Walking
196,0.00,0.00,12.60,16.86,28.24,Walking
157,0.00,0.00,12.30,14.70,27.55,Walking
125,0.00,0.00,12.49,12.37,26.97,Walking
100,0.00,0.00,12.74,9.91,26.64,Walking
80,0.00,0.00,12.90,7.27,26.48,Walking
64,0.00,0.00,12.88,4.79,26.73,Walking
51,0.00,0.00,13.36,2.58,28.03,Walking
41,0.00,0.00,13.43,0.47,30.15,Walking
32,0.00,0.00,13.69,-2.70,32.34,Walking
26,0.00,0.00,12.83,-6.76,33.57,Walking
21,0.00,0.00,12.23,-11.57,33.14,Walking
16,0.00,0.00,12.23,-14.07,32.31,Walking
13,0.00,0.00,11.72,-13.53,31.02,Walking
10,0.00,0.00,11.33,-13.02,29.44,Walking
8,0.00,0.00,11.86,-14.31,28.38,Walking
6,0.00,0.00,12.59,-15.20,28.58,Walking
5,0.00,0.00,12.55,-15.53,29.14,Walking
4,0.00,0.00,12.38,-17.07,29.59,Walking
3,0.00,0.00,12.89,-19.33,30.86,Walking
2,0.00,0.00,12.54,-20.67,32.02,Walking
2,0.00,0.00,12.91,-21.66,32.83,Walking
1,0.00,0.00,13.60,-22.79,32.90,Walking
1,0.00,0.00,14.37,-23.63,32.41,Walking
1,0.00,0.00,14.99,-24.10,31.92,Walking
0,0.00,0.00,15.52,-24.37,31.79,Walking
0,0.00,0.00,16.06,-24.60,31.85,Walking
0,0.00,0.00,16.07,-25.00,32.55,Walking
0,0.00,0.00,16.04,-25.40,33.31,Walking
0,0.00,0.00,16.09,-25.78,34.02,Walking
0,0.00,0.00,16.32,-25.91,34.55,Walking
0,0.00,0.00,16.75,-25.91,34.92,Walking
0,0.00,0.00,17.13,-25.83,35.10,Walking
0,0.00,0.00,17.40,-25.70,35.30,Walking
0,0.00,0.00,16.80,-25.51,35.47,Walking
0,0.00,0.00,16.52,-25.37,35.89,Walking
0,0.00,0.00,16.58,-25.28,36.26,Walking
0,0.00,0.00,16.66,-25.20,36.59,Walking
0,0.00,0.00,17.09,-25.15,36.94,Walking
0,0.00,0.00,17.50,-24.88,37.26,Walking
0,0.00,0.00,17.87,-24.59,37.68,Walking
0,0.00,0.00,18.07,-24.47,38.05,Walking
0,0.00,0.00,18.21,-24.53,38.49,Walking
0,0.00,0.00,17.59,-24.56,39.10,Walking
0,0.00,0.00,17.10,-24.71,39.40,Walking
0,0.00,0.00,17.09,-24.71,39.56,Walking
0,0.00,0.00,16.71,-24.41,39.75,Walking
0,0.00,0.00,16.93,-23.94,40.22,Walking
0,0.00,0.00,17.31,-23.81,40.79,Walking
0,0.00,0.00,17.50,-23.77,41.45,Walking
0,0.00,0.00,17.67,-23.58,42.03,Walking
0,0.00,0.00,17.13,-23.36,43.06,Walking
0,0.00,0.00,17.00,-23.48,43.84,Walking
0,0.00,0.00,16.89,-23.77,44.29,Walking
0,0.00,0.00,16.83,-23.96,44.63,Walking
0,0.00,0.00,17.26,-24.28,45.02,Walking
0,0.00,0.00,17.62,-25.10,45.50,Walking
0,0.00,0.00,17.85,-25.36,45.89,Walking
0,0.00,0.00,17.63,-25.63,46.38,Walking
0,0.00,0.00,17.36,-25.64,46.59,Walking
0,0.00,0.00,17.22,-25.23,46.58,Walking
0,0.00,0.00,16.88,-24.78,46.34,Walking
0,0.00,0.00,16.25,-24.30,46.08,Walking
0,0.00,0.00,16.39,-23.62,45.93,Walking
0,0.00,0.00,16.26,-22.53,45.71,Walking
0,0.00,0.00,16.21,-20.76,45.20,Walking
0,0.00,0.00,16.26,-18.73,44.46,Walking
0,0.00,0.00,15.96,-16.52,44.04,Walking
0,0.00,0.00,15.49,-13.37,43.67,Walking
0,0.00,0.00,15.12,-10.01,43.12,Walking
0,0.00,0.00,14.20,-6.99,42.48,Walking
0,0.00,0.00,13.85,-3.83,41.75,Walking
16,0.00,0.00,13.99,-0.10,41.11,Walking
55,0.00,0.00,14.17,3.29,40.46,Walking
